Taille_mat;Run_ID;Acc
10000;0;0.39961443128614704
10000;1;0.542429906542056
10000;2;0.6437444543034605
10000;3;0.4704928664072633
10000;4;0.47966942148760333
20000;0;0.7045519610649871
20000;1;0.6885842193620593
20000;2;0.5388657762207139
20000;3;0.69168071950534
20000;4;0.5767518162643543
30000;0;1.1036372695565522
30000;1;1.2729885057471264
30000;2;1.135024340251089
30000;3;1.211706783369803
30000;4;1.0669556840077072
40000;0;1.3672445255474452
40000;1;1.0560253699788584
40000;2;1.2315594822272447
40000;3;1.3785648574057037
40000;4;1.1184922560179138
50000;0;1.532842234499693
50000;1;1.1246059150277736
50000;2;1.3908280727812847
50000;3;1.5176256077795787
50000;4;1.2763673538933378
60000;0;1.4971447218143252
60000;1;1.449605055292259
60000;2;1.4149575944487278
60000;3;1.215364238410596
60000;4;1.4698061829248759
70000;0;1.7162420382165604
70000;1;1.676466013376886
70000;2;2.0270829415083695
70000;3;1.4876466528640442
70000;4;1.736986301369863
80000;0;1.6417437252311757
80000;1;1.274274582179842
80000;2;1.941571629432901
80000;3;1.9096496619545176
80000;4;1.7833261587028268
90000;0;1.875724491171317
90000;1;1.7693579148124603
90000;2;1.6034105311671851
90000;3;1.6302717900656045
90000;4;1.8951382268827455
100000;0;1.8166901078293483
100000;1;1.981083844580777
100000;2;1.481269113149847
100000;3;1.640732507674394
100000;4;1.5501550155015502
110000;0;1.8578011144449207
110000;1;1.745042778057373
110000;2;2.094093489551878
110000;3;1.996660140504434
110000;4;1.6794536471955828
120000;0;1.786031146767343
120000;1;2.1362610069993226
120000;2;1.8634170359428852
120000;3;1.9528379772961817
120000;4;2.0049798686162323
130000;0;2.010991187246262
130000;1;1.6942521064486527
130000;2;1.895380307979468
130000;3;1.7805540943363143
130000;4;1.9725135975135974
140000;0;2.161700475589634
140000;1;2.0867609856647618
140000;2;1.9737681673165544
140000;3;1.8606516290726818
140000;4;2.174787618396641
150000;0;1.94477095241929
150000;1;2.1206215433236766
150000;2;2.076506490157311
150000;3;2.3817787418655096
150000;4;1.8898450946643717
160000;0;1.9468602706401095
160000;1;1.7324448653768096
160000;2;1.8407849338700402
160000;3;2.3081568273997295
160000;4;1.7806285634821304
170000;0;2.2555957867017775
170000;1;2.2170994095284318
170000;2;1.9744993516784326
170000;3;1.9255356515630488
170000;4;2.234996738421396
180000;0;1.992649608210249
180000;1;2.175980614872028
180000;2;2.218482204894619
180000;3;2.163692493035163
180000;4;2.304965107884816
190000;0;1.9145277531925655
190000;1;2.0732525501471897
190000;2;2.2434254389214017
190000;3;2.2693143499437993
190000;4;2.3640905542544886
200000;0;2.4213874583459556
200000;1;2.206791827719492
200000;2;2.521252267171359
200000;3;1.9302100941801497
200000;4;2.226152346469851
210000;0;2.194699942111018
210000;1;2.417186171720034
210000;2;1.9458796692329627
210000;3;1.944438112605425
210000;4;2.3649154421957306
220000;0;2.1619781940846936
220000;1;1.9877603012848915
220000;2;2.3398526631462286
220000;3;2.3827258846179378
220000;4;2.329525540338807
230000;0;2.4670141179575142
230000;1;2.482573192591117
230000;2;2.172864613596746
230000;3;2.43504590740379
230000;4;2.4290354011042545
240000;0;2.2325077045999313
240000;1;2.053438320209974
240000;2;2.4248698239523927
240000;3;2.3573580812341812
240000;4;2.120791542423421
250000;0;2.4379566415139537
250000;1;2.0884978452698544
250000;2;1.9971055729984302
250000;3;2.488325183374083
250000;4;1.9990669809467687
260000;0;2.180745341614907
260000;1;2.2861793911769492
260000;2;2.3035538545653362
260000;3;2.3935916373139414
260000;4;2.1336979641446367
270000;0;2.0596637474827895
270000;1;2.3261226000952027
270000;2;2.136922404159176
270000;3;2.0507320712487176
270000;4;2.3604551309574924
280000;0;2.4466684364215556
280000;1;2.6138967668746456
280000;2;2.5792242682039515
280000;3;2.436835704087568
280000;4;2.44653854321512
290000;0;2.3264296454382305
290000;1;2.46032315978456
290000;2;2.343594253884491
290000;3;2.2344172179260227
290000;4;2.4468931741659015
300000;0;2.4830872081420874
300000;1;2.328249988305188
300000;2;2.4868092335365244
300000;3;2.3802486848397897
300000;4;2.5333910210729917
310000;0;2.5385299787454896
310000;1;2.6041782871051162
310000;2;2.4708684147221556
310000;3;2.2667166879992937
310000;4;2.5240576006290856
320000;0;2.3514534625300025
320000;1;2.460833565913108
320000;2;2.3433291991495393
320000;3;2.445815996301433
320000;4;2.530275492634398
330000;0;2.3159437529206848
330000;1;2.580347422729209
330000;2;2.137675476433221
330000;3;2.5781508630882004
330000;4;2.4267717236467234
340000;0;2.3066857493355144
340000;1;2.167864417201491
340000;2;2.4689250700280114
340000;3;2.514935354436023
340000;4;2.4687089715536104
350000;0;2.544284400858106
350000;1;2.095255263916931
350000;2;2.1491069117266375
350000;3;2.1366226699511013
350000;4;2.567553238490766
360000;0;2.6845876520955385
360000;1;2.5740396664218124
360000;2;2.5111073641613624
360000;3;2.355888634026734
360000;4;2.733868747131712
370000;0;2.7477170993733213
370000;1;2.5855692683543237
370000;2;2.4056119449778577
370000;3;2.579051300365531
370000;4;2.5615089300617595
380000;0;2.4356466387206956
