Taille_mat;Run_ID;Eff
660000;3;0.7594546285345661
660000;4;0.7928042313196217
670000;0;0.8010198402760387
670000;1;0.7753036709849443
670000;2;0.6503309687330562
670000;3;0.7513834146850774
670000;4;0.786080010922993
680000;0;0.7727362855254462
680000;1;0.7827941294624923
680000;2;0.7788933006448863
680000;3;0.7906927987880755
680000;4;0.7857613312543685
690000;0;0.785064849126522
690000;1;0.7930626487339234
690000;2;0.7828476786232744
690000;3;0.7527091158258045
690000;4;0.7722485484416903
700000;0;0.7641796169595849
700000;1;0.7825506589571287
700000;2;0.78007191816388
700000;3;0.7989058179110827
700000;4;0.793022672684562
710000;0;0.7858474794238683
710000;1;0.78034811258109
710000;2;0.6585143756196388
710000;3;0.6460249497832752
710000;4;0.7935008440462278
720000;0;0.7921970647747355
720000;1;0.785557361643766
720000;2;0.7865162110616656
720000;3;0.686001508195267
720000;4;0.6528155934063614
730000;0;0.6814389254171821
730000;1;0.6492598259143632
730000;2;0.6521994226255997
730000;3;0.7715852969360426
730000;4;0.7778348855642524
740000;0;1.6313104254438302
740000;1;1.6892321270962047
740000;2;1.6433162426710497
740000;3;1.6573842689957197
740000;4;1.68769998236376
750000;0;0.8020454884785746
750000;1;0.7876780957501405
750000;2;0.79910249417365
750000;3;0.803284817067092
750000;4;0.7938083392852745
760000;0;1.6114796919454528
760000;1;1.6039657739911628
760000;2;1.6253123067408781
760000;3;1.5964828088932086
760000;4;1.322129992957038
770000;0;0.6939196051108855
770000;1;0.5849459475601744
770000;2;0.5865574654129484
770000;3;0.5790207516307668
770000;4;0.6904624820811693
780000;0;1.0108345569080661
780000;1;1.0000117142656326
780000;2;0.8398296080591846
780000;3;1.0080890862284784
780000;4;0.9979308893668756
790000;0;0.8022862988604192
790000;1;0.7791525149603752
790000;2;0.6793686288730408
790000;3;0.7769087222964567
790000;4;0.7663507862921553
800000;0;0.6543816348701138
800000;1;0.7856742408640535
800000;2;0.7770680095054883
800000;3;0.7904129929326181
800000;4;0.7854226238133364
810000;0;0.7723257716458831
810000;1;0.778314393939394
810000;2;0.6672668054786147
810000;3;0.7883977339412269
810000;4;0.6776879947229552
820000;0;0.7815465052283984
820000;1;0.78313259656321
820000;2;0.7815637108136668
820000;3;0.7828217679874755
820000;4;0.7804812363972123
830000;0;0.6591183298904996
830000;1;0.7802417173400272
830000;2;0.6878374253610332
830000;3;0.7864707165448794
830000;4;0.7743932560137458
840000;0;0.7063940651770733
840000;1;0.7028250076885901
840000;2;0.6766920473773266
840000;3;0.6818840579710145
840000;4;0.685360524399126
850000;0;0.7987587887676314
850000;1;0.7856938286271931
850000;2;0.7301326788108193
850000;3;0.7817302009456265
850000;4;0.6682168374711316
860000;0;0.7920929151166723
860000;1;0.6567390428123302
860000;2;0.7944100563869928
860000;3;0.6679648509910167
860000;4;0.7840390811331018
870000;0;0.8043365565688411
870000;1;0.7857327408019843
870000;2;0.7894695852630267
870000;3;0.7894367952152513
870000;4;0.7866595616993978
880000;0;1.2355859789718826
880000;1;1.4617375362113323
880000;2;1.486705196357193
880000;3;1.446499809554357
880000;4;1.4697168754455647
890000;0;0.7755637074104348
890000;1;0.785206790061159
890000;2;0.7904077859276266
890000;3;0.7832779623477298
890000;4;0.7768336761387463
900000;0;0.7943973777105395
900000;1;0.7238053666605403
900000;2;0.8070629341967744
900000;3;0.6727293691600759
900000;4;0.7904590341616153
910000;0;0.8292206843280934
910000;1;0.6903710784739724
910000;2;0.8085597964376591
910000;3;0.7920023129685755
910000;4;0.7892326339214751
920000;0;0.7811518579927826
920000;1;0.8081560784630287
920000;2;0.7848260656540912
920000;3;0.7826174050694756
920000;4;0.7790244139675129
930000;0;0.780998250370114
930000;1;0.7592758743154078
930000;2;0.5954338903547347
930000;3;0.7962462020974224
930000;4;0.805482847511402
940000;0;1.8072412059329737
940000;1;1.7612606245641809
940000;2;1.7519168041391722
940000;3;1.7921996356314125
940000;4;1.806821916748835
950000;0;0.7970671167974219
950000;1;0.7799226712213067
950000;2;0.8102782598521927
950000;3;0.8196926657987138
950000;4;0.8169530512739855
960000;0;0.7792297558079121
960000;1;0.796930448809185
960000;2;0.7769950228504819
960000;3;0.7889207213977081
960000;4;0.7821614825852115
970000;0;0.7882456107791099
970000;1;0.8144403536021784
970000;2;0.7891683234545421
970000;3;0.6888136555303276
970000;4;0.7899756342534038
980000;0;0.6237053712041206
980000;1;0.5375455097087378
980000;2;0.6140351677215767
980000;3;0.6235436308740994
980000;4;0.6241332319786413
990000;0;0.8056083824013459
990000;1;0.801111050497336
990000;2;0.8088624095766166
990000;3;0.6994157710076363
990000;4;0.8104247530398632
1000000;0;0.8007504347030292
1000000;1;0.7924538554893401
1000000;2;0.7817486553615782
1000000;3;0.7998866420448313
1000000;4;0.6819903661787401
