Taille_mat;Run_ID;Acc
800000;0;2.2037708600770216
800000;1;2.238176721749617
800000;2;2.1938786920336737
800000;3;2.192652787534325
800000;4;2.19559726307712
810000;0;2.2075933767300766
810000;1;2.2128377308289253
810000;2;2.2311414154317832
810000;3;2.2118568940952983
810000;4;2.184742158426369
820000;0;2.2001580317302927
820000;1;1.9827564541126206
820000;2;2.18927002235412
820000;3;2.1990677651139743
820000;4;1.685623056287539
830000;0;2.1780029599202635
830000;1;1.7899446471566511
830000;2;2.2322777365032196
830000;3;2.203930377909198
830000;4;2.1822872533591573
840000;0;1.965867371234581
840000;1;1.5997599909996625
840000;2;1.9473804342864098
840000;3;1.5844889064976229
840000;4;1.924074992858539
850000;0;2.2013671149416747
850000;1;1.931887535536371
850000;2;2.127912321526042
850000;3;2.1973182633975585
850000;4;2.195494627639867
860000;0;2.1847463308702433
860000;1;2.19920190135266
860000;2;1.9854043601494
860000;3;2.1821066728776057
860000;4;2.229722292463074
870000;0;2.201048014706947
870000;1;2.2058375524059595
870000;2;1.787536443148688
870000;3;2.218194284380516
870000;4;2.19678691650895
880000;0;4.141526761371789
880000;1;3.511485023237706
880000;2;4.093943262411347
880000;3;4.123480248589185
880000;4;4.164052919365775
890000;0;2.2073025419881978
890000;1;2.2438750054075878
890000;2;2.1906156293553702
890000;3;2.247212754895731
890000;4;1.7912306753692255
900000;0;2.208267915218123
900000;1;2.2320160958952635
900000;2;2.196505758665886
900000;3;2.2000335181486808
900000;4;2.1962607701530827
910000;0;2.2066025026735
910000;1;2.2553729097464723
910000;2;2.249369991788657
910000;3;2.253038188289681
910000;4;2.18562742454673
920000;0;2.186142046074899
920000;1;2.202827399370161
920000;2;2.203190977236779
920000;3;2.230463963462181
920000;4;2.009874777284248
930000;0;2.219123451563119
930000;1;2.2166712141882674
930000;2;2.0039466706133373
930000;3;2.205478336410034
930000;4;2.2298434133421163
940000;0;5.05602218164604
940000;1;5.2101382616937055
940000;2;4.984293123908318
940000;3;4.949186426765169
940000;4;5.041634073314811
950000;0;1.9503878152098661
950000;1;2.2018307303050775
950000;2;2.1997617787188988
950000;3;2.200344188509399
950000;4;2.225265750930463
960000;0;2.2143026627998945
960000;1;2.1925963634465027
960000;2;2.231896574632617
960000;3;2.200956498951782
960000;4;2.2311258102220806
970000;0;2.187515290421436
970000;1;2.2094208835654743
970000;2;2.214374160920739
970000;3;2.246020624008461
970000;4;2.200178719436386
980000;0;1.731359212065884
980000;1;1.7312033941887375
980000;2;1.7651770381343157
980000;3;1.424854237431616
980000;4;1.7287363109987033
990000;0;2.2523837521409034
990000;1;2.2556993459032553
990000;2;2.2570572262923307
990000;3;1.8633633633633633
990000;4;2.290203519351233
1000000;0;2.257342982082737
1000000;1;2.257721584311702
1000000;2;2.225506155254858
1000000;3;2.2547253681728576
1000000;4;2.2235549738885148
