Taille_mat;Run_ID;Eff
10000;0;0.11694068343004513
10000;1;0.10916340656033705
10000;2;0.0968883547008547
10000;3;0.11842964413973228
10000;4;0.1189344262295082
10000;5;0.12877174298899538
10000;6;0.13157417482771128
10000;7;0.12172818791946309
10000;8;0.10995756289784783
10000;9;0.1280896892655367
10000;10;0.08438008839264945
10000;11;0.10135512713048338
10000;12;0.07714802211824755
10000;13;0.11439608956165248
10000;14;0.0905064870259481
10000;15;0.0989768076398363
10000;16;0.10224069898534385
10000;17;0.08690704360325827
10000;18;0.09717385480846503
10000;19;0.12330047586675731
20000;0;0.11523693575575951
20000;1;0.16441742383752003
20000;2;0.11822636433512683
20000;3;0.1216630413288511
20000;4;0.11075607560756076
20000;5;0.1250254013411908
20000;6;0.11487117251680358
20000;7;0.15266749379652605
20000;8;0.11478544776119402
20000;9;0.1459667852906287
20000;10;0.13563712522045857
20000;11;0.1120265841223598
20000;12;0.12654257507198682
20000;13;0.16592502696871628
20000;14;0.11288990825688074
20000;15;0.14694291855743968
20000;16;0.1619078947368421
20000;17;0.11372458410351201
20000;18;0.13115540396503944
20000;19;0.1478966346153846
30000;0;0.2283976077541761
30000;1;0.22713289581624282
30000;2;0.1843682370567671
30000;3;0.1935850375808425
30000;4;0.17894651801583455
30000;5;0.24600177698800532
30000;6;0.19234109065647795
30000;7;0.20235702539740544
30000;8;0.2561878325237104
30000;9;0.19730981649741672
30000;10;0.21567672833495619
30000;11;0.16156090444930707
30000;12;0.17416260418304766
30000;13;0.2148399612027158
30000;14;0.15724833167684227
30000;15;0.20639209839731643
30000;16;0.16923899755501223
30000;17;0.19587902370003538
30000;18;0.2118806198584274
30000;19;0.16519988066825775
40000;0;0.22642792384406166
40000;1;0.21493115318416522
40000;2;0.19866101020814
40000;3;0.22098510544167527
40000;4;0.20844345527889832
40000;5;0.18214415947489973
40000;6;0.19081879536482874
40000;7;0.20649028524183546
40000;8;0.21707953063885269
40000;9;0.19395547501941496
40000;10;0.19072164948453607
40000;11;0.2113540197461213
40000;12;0.20407190521585183
40000;13;0.210021023125438
40000;14;0.22697667373523175
40000;15;0.23631919255637912
40000;16;0.22319034852546918
40000;17;0.21786856644373365
40000;18;0.20362821035466774
40000;19;0.19800475687103594
50000;0;0.23465104623480768
50000;1;0.23006756756756758
50000;2;0.22479294202376665
50000;3;0.19899585591329297
50000;4;0.20305215222812534
50000;5;0.21913760823777206
50000;6;0.2482107355864811
50000;7;0.27121650977552497
50000;8;0.21985794787508806
50000;9;0.23783972567945136
50000;10;0.2621797564048719
