Taille_mat;Run_ID;Acc
10000;0;0.8704259148170366
10000;1;1.41147859922179
10000;2;1.3740530303030303
10000;3;1.2978533094812164
10000;4;1.1777597402597402
10000;5;1.4060077519379846
10000;6;1.2761653474054528
10000;7;1.3714555765595464
10000;8;1.255190311418685
10000;9;1.2487091222030982
10000;10;1.40873786407767
10000;11;1.3885167464114831
10000;12;1.339796860572484
10000;13;1.4169921875
10000;14;1.379277566539924
10000;15;1.2111853088480802
10000;16;1.1093272171253823
10000;17;1.2071547420965059
10000;18;1.300179211469534
10000;19;1.2683566433566433
20000;0;1.3153393907001603
20000;1;1.3118336886993602
20000;2;1.364947310038824
20000;3;1.367982212340189
20000;4;1.3411444141689373
20000;5;1.3810325476992145
20000;6;1.2665980442614513
20000;7;1.3710306406685238
20000;8;1.338955386289445
20000;9;1.2911857292759705
20000;10;1.2986807387862798
20000;11;1.2911857292759705
20000;12;1.2986807387862798
20000;13;1.3309897241752298
20000;14;1.3382272974442633
20000;15;1.3345986984815619
20000;16;1.3209876543209877
20000;17;1.3935447338618348
20000;18;1.3231182795698924
20000;19;1.3551762114537445
30000;0;1.7250778816199377
30000;1;1.6591760299625469
30000;2;1.7755511022044088
30000;3;1.8193018480492813
30000;4;1.7270955165692008
30000;5;1.7544554455445545
30000;6;1.7372549019607844
30000;7;1.7635350318471337
30000;8;1.7705835331734612
30000;9;1.7461568782026016
30000;10;1.7727090836334534
30000;11;1.7649402390438247
30000;12;1.6748582230623819
30000;13;1.709104938271605
30000;14;1.7427222659323367
30000;15;1.7677573822825219
30000;16;1.803011803011803
30000;17;1.5047554347826086
30000;18;1.760731319554849
30000;19;1.73182173573104
40000;0;1.7449781659388646
40000;1;1.8678716110937987
40000;2;1.8392144829702364
40000;3;1.8482886216466234
40000;4;1.8392144829702364
40000;5;1.6743016759776537
40000;6;1.781807372175981
40000;7;1.888468809073724
40000;8;1.5920318725099603
40000;9;1.7865871833084948
40000;10;1.8534322820037106
40000;11;1.83583460949464
40000;12;1.7812778603268946
40000;13;1.75007299270073
40000;14;1.586553732133404
40000;15;1.8672897196261682
40000;16;1.5279123120061178
40000;17;1.7009080590238366
40000;18;1.776
40000;19;1.8319070904645476
50000;0;1.9197847257816505
50000;1;1.860655737704918
50000;2;1.5857324301439457
50000;3;1.8931008339651252
50000;4;1.8333333333333333
50000;5;1.6231852654387866
50000;6;1.8840543259557343
50000;7;1.763003059543422
50000;8;1.8496296296296297
50000;9;1.889757820383451
50000;10;1.904168784951703
50000;11;1.7543325526932085
50000;12;1.8542079207920792
50000;13;1.9371605896043445
50000;14;1.5490074441687345
50000;15;1.7196969696969697
50000;16;1.7531008659021765
50000;17;1.8741556167125344
50000;18;1.828857421875
50000;19;1.8940581542351453
60000;0;1.942010582010582
60000;1;1.894302229562345
60000;2;1.954419595314164
60000;3;1.9473684210526316
60000;4;1.8745658835546477
60000;5;1.9330103223088266
60000;6;1.9481953290870488
60000;7;1.9132610508757297
60000;8;1.8880658436213993
60000;9;1.8958677685950414
60000;10;1.8931297709923665
60000;11;1.966145275337476
60000;12;1.9317894736842105
60000;13;1.9140592407175636
60000;14;1.9486090465066894
60000;15;1.8699816588546974
60000;16;1.930976430976431
60000;17;1.8333666333666334
60000;18;1.9096774193548387
60000;19;1.9494370087104314
70000;0;1.8405054644808743
70000;1;1.8582758620689654
70000;2;1.9181348994483005
70000;3;1.880649101378468
70000;4;1.9838026872814283
70000;5;1.8452319808252011
70000;6;1.6997319034852547
70000;7;1.865674225376493
70000;8;1.8595583160800553
70000;9;1.8339288752765017
70000;10;1.9120099343622494
70000;11;1.837054712800409
70000;12;1.5924940898345155
70000;13;1.7882860461257675
70000;14;1.8878963040812753
70000;15;1.9475966750993856
70000;16;1.8885579113369546
70000;17;1.6033918476643856
70000;18;1.9398848092152627
70000;19;1.8724808895066019
80000;0;1.8876063183475091
80000;1;1.9155363748458694
80000;2;1.9695721077654518
80000;3;1.9932638331996793
80000;4;1.959016393442623
80000;5;1.9391480730223123
80000;6;1.9639696586599242
80000;7;1.93431906614786
80000;8;1.9767774773341817
80000;9;1.9436972161401314
80000;10;1.9977495579488829
80000;11;1.9556254917387883
80000;12;1.8082351229448568
80000;13;1.6663984982569053
80000;14;1.9670781893004115
80000;15;1.9761488312927333
80000;16;1.9522463085139805
80000;17;1.9244348095385568
80000;18;1.9325143834551393
80000;19;1.8747925780660732
90000;0;1.964981643603502
90000;1;1.9666478236291691
90000;2;1.9674819737028135
90000;3;1.950385423966363
90000;4;1.8021238021238022
90000;5;2.0025903007626997
90000;6;1.826246719160105
90000;7;1.9149580294481905
90000;8;1.9010928961748634
90000;9;1.7484608619173263
90000;10;1.9081310846016728
90000;11;1.9591721807686893
90000;12;1.9544943820224718
90000;13;1.9772662688263711
90000;14;1.9378916585433783
90000;15;2.004898429621092
90000;16;2.0095306859205775
90000;17;1.9888523652994141
90000;18;1.9178610804851157
90000;19;1.6414248643548006
100000;0;2.0124642949883147
100000;1;2.017178552837064
100000;2;1.989985877519579
100000;3;2.030922431865828
100000;4;1.972261101921364
100000;5;2.002325280971451
100000;6;1.9702554976484048
100000;7;1.6914011348756002
100000;8;2.041622760800843
100000;9;2.0059531512876925
100000;10;1.9288203086112494
100000;11;1.9060501721593703
100000;12;2.014556797504549
100000;13;2.0049152761609106
100000;14;1.976032636409995
100000;15;2.026673640167364
100000;16;2.0090732339598185
100000;17;1.9580596260737746
100000;18;2.02007037664538
100000;19;1.9632678910702976
110000;0;1.9672075343242936
110000;1;1.8425975130194494
110000;2;1.986820994728398
110000;3;2.0425306314797362
110000;4;2.0367716165413534
110000;5;2.0286683828691787
110000;6;2.041568535091851
110000;7;2.008689607229753
110000;8;1.956109669412163
110000;9;1.8809807963545622
110000;10;1.9881880733944954
110000;11;1.8433811802232856
110000;12;1.980918647166362
110000;13;1.9836384439359267
110000;14;1.9806923340568947
110000;15;1.9991928044280443
110000;16;1.9850011449507672
110000;17;1.9492916572970542
110000;18;1.892892237143793
