Taille_mat;Run_ID;Acc
10000;0;0.540007443245255
10000;1;0.45801767676767674
10000;2;0.5123587570621468
10000;3;0.5025978524419813
10000;4;0.45801767676767674
10000;5;0.593941874744167
10000;6;0.5163701067615658
10000;7;0.6251615682895304
10000;8;0.5548757170172084
10000;9;0.5710350255804801
10000;10;0.5648112105877774
10000;11;0.5206315034086831
10000;12;0.5839034205231388
10000;13;0.6497984773846843
10000;14;0.43365212193664077
10000;15;0.58484482063684
10000;16;0.6184995737425405
10000;17;0.4755817764667322
10000;18;0.4568639798488665
10000;19;0.53483228897899
20000;0;0.5966060606060606
20000;1;0.6461013389341035
20000;2;0.6633423180592992
20000;3;0.7296175511414171
20000;4;0.5322231833910035
20000;5;0.760741885625966
20000;6;0.6488267861850777
20000;7;0.5431472081218274
20000;8;0.6447471836520828
20000;9;0.6413864998696899
20000;10;0.5715281003251277
20000;11;0.707183908045977
20000;12;0.7516799022602322
20000;13;0.7114773055796473
20000;14;0.9516627996906419
20000;15;0.7857598978288634
20000;16;0.6574939887790542
20000;17;0.8486206896551725
20000;18;0.6905162738496072
20000;19;0.6225651403996965
30000;0;1.0649038461538463
30000;1;1.211706783369803
30000;2;0.8698213233850383
30000;3;1.1097194388777556
30000;4;1.1097194388777556
30000;5;1.0868498527968598
30000;6;0.9528930952893095
30000;7;0.9185154468173337
30000;8;1.118969436726446
30000;9;1.1753780843725126
30000;10;1.1584728033472804
30000;11;1.1539463401927585
30000;12;1.0765492102065615
30000;13;0.7802042972877774
30000;14;0.9643012625163256
30000;15;0.9141560049525381
30000;16;0.9979725163325073
30000;17;0.9508478214209057
30000;18;1.0160550458715596
30000;19;0.9471883686123583
40000;0;1.4499274310595065
40000;1;1.1493767976989453
40000;2;1.3884642112578178
40000;3;1.199759807846277
40000;4;1.2346035015447991
40000;5;1.1580370942812983
40000;6;1.11
40000;7;1.224264705882353
40000;8;1.2534504391468004
40000;9;1.4090267983074753
40000;10;1.1093836757357023
40000;11;1.0150719729043183
40000;12;1.40177736202058
40000;13;1.2113985448666127
40000;14;1.2136059931160155
40000;15;1.3722527472527473
40000;16;1.1897578404128621
40000;17;1.264290234127821
40000;18;1.1235238987816307
40000;19;1.130943396226415
50000;0;1.2594149293880297
50000;1;1.6231852654387866
50000;2;1.1441881777913547
50000;3;1.2884416924664603
50000;4;1.1574474660074165
50000;5;1.3962721342031688
50000;6;1.3439181916038752
50000;7;1.349972968102361
50000;8;1.5807132306393754
50000;9;1.7025
50000;10;1.4276729559748427
50000;11;1.193784860557769
50000;12;1.1384498480243161
50000;13;1.2969182825484764
50000;14;1.2879986244841817
50000;15;1.380066322770818
50000;16;1.3803206191265893
50000;17;1.2522567703109329
50000;18;1.3600217864923747
50000;19;1.305279665446942
60000;0;1.435095401939318
60000;1;1.4306205176177114
60000;2;1.7967495594282357
60000;3;1.235492123333782
60000;4;1.3492133509777975
60000;5;1.305263157894737
60000;6;1.5267886855241264
60000;7;1.7598772535481397
60000;8;1.534961525593844
60000;9;1.4512098687331962
60000;10;1.4976334258201403
60000;11;1.4123441588425427
60000;12;1.6695778748180494
60000;13;1.5731184639122235
60000;14;1.346244131455399
60000;15;1.3248628356915968
60000;16;1.3032239738673483
60000;17;1.5961036702035136
60000;18;1.3943169731043914
60000;19;1.3069363338555762
70000;0;1.4954904953517414
70000;1;1.3882019577537352
70000;2;1.6088968502761607
70000;3;1.516319639842431
70000;4;1.4866206896551724
70000;5;1.748256285482563
70000;6;1.5458978772231784
70000;7;1.5458978772231784
70000;8;1.2797435288530041
70000;9;1.5467853042479909
70000;10;1.551237766263673
70000;11;1.1860900187080445
70000;12;1.4298222340143274
70000;13;1.4250958614306493
70000;14;1.464999320375153
70000;15;1.5757309941520468
70000;16;1.4321020462397023
70000;17;1.5353276353276353
70000;18;1.4677924553997004
70000;19;1.5009051664113633
80000;0;1.4073151398482617
80000;1;1.7097262346952813
80000;2;1.74354657687991
80000;3;1.667292728736249
80000;4;1.5284712827450497
80000;5;1.4685099846390168
80000;6;1.3694765840220386
80000;7;1.6224543080939948
80000;8;1.5077035060050952
80000;9;1.5757575757575757
80000;10;1.6184399010287798
80000;11;1.7665955934612652
80000;12;1.5243468661842268
80000;13;1.4923150816522575
80000;14;1.6341880341880342
80000;15;1.986890487609912
80000;16;1.3682703952438622
80000;17;1.5100850546780074
80000;18;1.5996910799330673
80000;19;1.5425096189648753
90000;0;1.6319924944294593
90000;1;1.4264042640426404
90000;2;1.707694195606823
90000;3;1.505246078961601
90000;4;1.6455007685940641
90000;5;1.5162344737415558
90000;6;1.531924262439454
90000;7;1.7397174646830853
90000;8;1.5613149332435767
90000;9;1.632183908045977
90000;10;1.7610731460389775
90000;11;1.5210405508798777
90000;12;1.5602646036551182
90000;13;1.6859704385752363
90000;14;1.6919148936170212
90000;15;1.4541274817136887
90000;16;1.6546967895362663
90000;17;1.5942261427425821
90000;18;1.4633017875920085
90000;19;1.707694195606823
100000;0;1.5899066570930351
100000;1;1.7132751188239195
100000;2;1.6550987720234918
100000;3;1.9185542765193713
100000;4;1.8246027074749853
100000;5;1.6127354073457496
100000;6;1.5890916547057616
100000;7;1.9894750352971378
100000;8;1.5623425057957867
100000;9;1.7502258355916893
100000;10;1.8742442563482467
100000;11;1.6225269548832828
100000;12;1.6203219736567007
100000;13;1.6925092815025116
100000;14;1.8578448999160972
100000;15;1.6291780533949969
100000;16;1.4728240212846826
100000;17;2.1459227467811157
100000;18;1.6573994867408042
100000;19;1.8840403549288927
110000;0;1.4231653258906583
110000;1;1.8315022184660892
110000;2;1.856011133711594
110000;3;1.7298942326880862
110000;4;1.900153441473038
110000;5;1.8728529761261747
110000;6;1.993216831455507
110000;7;1.7429375691163165
