Taille_mat;Run_ID;Eff
10000;0;0.13500186081131374
10000;1;0.11450441919191919
10000;2;0.1280896892655367
10000;3;0.12564946311049532
10000;4;0.11450441919191919
10000;5;0.14848546868604176
10000;6;0.12909252669039145
10000;7;0.1562903920723826
10000;8;0.1387189292543021
10000;9;0.14275875639512003
10000;10;0.14120280264694435
10000;11;0.13015787585217078
10000;12;0.1459758551307847
10000;13;0.16244961934617108
10000;14;0.10841303048416019
10000;15;0.14621120515921
10000;16;0.15462489343563512
10000;17;0.11889544411668306
10000;18;0.11421599496221663
10000;19;0.1337080722447475
20000;0;0.14915151515151515
20000;1;0.16152533473352587
20000;2;0.1658355795148248
20000;3;0.18240438778535428
20000;4;0.13305579584775087
20000;5;0.1901854714064915
20000;6;0.16220669654626943
20000;7;0.13578680203045684
20000;8;0.1611867959130207
20000;9;0.16034662496742247
20000;10;0.14288202508128192
20000;11;0.17679597701149424
20000;12;0.18791997556505805
20000;13;0.17786932639491182
20000;14;0.23791569992266048
20000;15;0.19643997445721584
20000;16;0.16437349719476355
20000;17;0.2121551724137931
20000;18;0.1726290684624018
20000;19;0.15564128509992411
30000;0;0.26622596153846156
30000;1;0.30292669584245074
30000;2;0.21745533084625956
30000;3;0.2774298597194389
30000;4;0.2774298597194389
30000;5;0.27171246319921494
30000;6;0.23822327382232739
30000;7;0.22962886170433341
30000;8;0.2797423591816115
30000;9;0.29384452109312814
30000;10;0.2896182008368201
30000;11;0.28848658504818964
30000;12;0.26913730255164037
30000;13;0.19505107432194435
30000;14;0.2410753156290814
30000;15;0.22853900123813453
30000;16;0.24949312908312682
30000;17;0.23771195535522643
30000;18;0.2540137614678899
30000;19;0.23679709215308958
40000;0;0.3624818577648766
40000;1;0.2873441994247363
40000;2;0.34711605281445446
40000;3;0.29993995196156925
40000;4;0.3086508753861998
40000;5;0.2895092735703246
40000;6;0.2775
40000;7;0.30606617647058826
40000;8;0.3133626097867001
40000;9;0.35225669957686884
40000;10;0.2773459189339256
40000;11;0.25376799322607957
40000;12;0.350444340505145
40000;13;0.3028496362166532
40000;14;0.30340149827900387
40000;15;0.3430631868131868
40000;16;0.29743946010321554
40000;17;0.31607255853195526
40000;18;0.2808809746954077
40000;19;0.28273584905660376
50000;0;0.3148537323470074
50000;1;0.40579631635969665
50000;2;0.2860470444478387
50000;3;0.3221104231166151
50000;4;0.28936186650185414
50000;5;0.3490680335507922
50000;6;0.3359795479009688
50000;7;0.3374932420255902
50000;8;0.39517830765984385
50000;9;0.425625
50000;10;0.35691823899371067
50000;11;0.29844621513944225
50000;12;0.28461246200607904
50000;13;0.3242295706371191
50000;14;0.3219996561210454
50000;15;0.3450165806927045
50000;16;0.34508015478164733
50000;17;0.3130641925777332
50000;18;0.3400054466230937
50000;19;0.3263199163617355
60000;0;0.3587738504848295
60000;1;0.35765512940442784
60000;2;0.4491873898570589
60000;3;0.3088730308334455
60000;4;0.33730333774444937
60000;5;0.3263157894736842
60000;6;0.3816971713810316
60000;7;0.43996931338703493
60000;8;0.383740381398461
60000;9;0.36280246718329906
60000;10;0.37440835645503506
60000;11;0.3530860397106357
60000;12;0.41739446870451236
60000;13;0.3932796159780559
60000;14;0.33656103286384975
60000;15;0.3312157089228992
60000;16;0.3258059934668371
60000;17;0.3990259175508784
60000;18;0.34857924327609785
60000;19;0.32673408346389404
70000;0;0.37387262383793535
70000;1;0.3470504894384338
70000;2;0.4022242125690402
70000;3;0.37907990996060775
70000;4;0.3716551724137931
70000;5;0.43706407137064074
70000;6;0.3864744693057946
70000;7;0.3864744693057946
70000;8;0.31993588221325103
70000;9;0.3866963260619977
70000;10;0.38780944156591823
70000;11;0.29652250467701113
70000;12;0.35745555850358185
70000;13;0.3562739653576623
70000;14;0.36624983009378825
70000;15;0.3939327485380117
70000;16;0.35802551155992557
70000;17;0.3838319088319088
70000;18;0.3669481138499251
70000;19;0.3752262916028408
80000;0;0.35182878496206543
80000;1;0.4274315586738203
80000;2;0.4358866442199775
80000;3;0.4168231821840622
80000;4;0.38211782068626243
80000;5;0.3671274961597542
80000;6;0.34236914600550966
80000;7;0.4056135770234987
80000;8;0.3769258765012738
80000;9;0.3939393939393939
80000;10;0.40460997525719494
80000;11;0.4416488983653163
80000;12;0.3810867165460567
80000;13;0.37307877041306436
80000;14;0.40854700854700854
80000;15;0.496722621902478
80000;16;0.34206759881096555
80000;17;0.37752126366950184
80000;18;0.3999227699832668
80000;19;0.3856274047412188
90000;0;0.4079981236073648
90000;1;0.3566010660106601
90000;2;0.42692354890170575
90000;3;0.3763115197404002
90000;4;0.41137519214851603
90000;5;0.37905861843538896
90000;6;0.3829810656098635
90000;7;0.4349293661707713
90000;8;0.3903287333108942
90000;9;0.40804597701149425
90000;10;0.44026828650974437
90000;11;0.3802601377199694
90000;12;0.39006615091377955
90000;13;0.4214926096438091
90000;14;0.4229787234042553
90000;15;0.36353187042842217
90000;16;0.4136741973840666
90000;17;0.39855653568564553
90000;18;0.3658254468980021
90000;19;0.42692354890170575
100000;0;0.3974766642732588
100000;1;0.42831877970597987
100000;2;0.41377469300587294
100000;3;0.4796385691298428
100000;4;0.45615067686874633
100000;5;0.4031838518364374
100000;6;0.3972729136764404
100000;7;0.49736875882428444
100000;8;0.3905856264489467
100000;9;0.43755645889792233
100000;10;0.46856106408706166
100000;11;0.4056317387208207
100000;12;0.4050804934141752
100000;13;0.4231273203756279
100000;14;0.4644612249790243
100000;15;0.4072945133487492
100000;16;0.36820600532117065
100000;17;0.5364806866952789
100000;18;0.41434987168520104
100000;19;0.47101008873222316
110000;0;0.35579133147266456
110000;1;0.4578755546165223
110000;2;0.4640027834278985
110000;3;0.43247355817202154
110000;4;0.4750383603682595
110000;5;0.4682132440315437
110000;6;0.49830420786387675
110000;7;0.4357343922790791
110000;8;0.45850523643287844
110000;9;0.4337286100270189
110000;10;0.4659481831864115
110000;11;0.44367386631180267
110000;12;0.597580311595202
110000;13;0.444720911143033
110000;14;0.49157876828853353
110000;15;0.512443840151336
110000;16;0.4593312844425604
110000;17;0.47514251260688445
110000;18;0.42960154623847757
110000;19;0.45289968652037615
120000;0;0.49562598218962806
120000;1;0.47631393475634315
120000;2;0.4605929315548632
120000;3;0.4361344150456347
120000;4;0.5389939614902586
120000;5;0.46672750591949486
120000;6;0.43742487286176607
120000;7;0.4744509076321332
120000;8;0.4467607894985362
120000;9;0.4240543205449982
120000;10;0.44109557109557107
120000;11;0.48495643259866733
120000;12;0.49598972530928914
120000;13;0.4462971698113208
120000;14;0.5135421189752497
120000;15;0.4734537630104083
120000;16;0.49614577871001575
120000;17;0.4209975972234582
120000;18;0.46672750591949486
120000;19;0.44039750512008935
130000;0;0.414875796698807
130000;1;0.41939947133652733
130000;2;0.516453056657512
130000;3;0.450270485987939
130000;4;0.37825001862474855
130000;5;0.5358009708737864
130000;6;0.457368705522025
130000;7;0.45043026969481903
130000;8;0.4702463647309438
130000;9;0.5136317653009611
130000;10;0.42547976200452525
130000;11;0.44284779764500654
130000;12;0.39946892210857593
130000;13;0.4864664175529367
130000;14;0.4091586751551293
130000;15;0.4518332295096556
130000;16;0.3717962800234329
130000;17;0.4031163159984121
130000;18;0.4045939915531118
130000;19;0.4185006594131223
140000;0;0.45220498659952896
140000;1;0.47822726101520224
140000;2;0.46586345381526106
140000;3;0.5013506212857914
140000;4;0.5329759739638174
140000;5;0.5131797235023041
140000;6;0.5595417545975279
140000;7;0.5347675758739916
140000;8;0.5423728813559322
140000;9;0.47050870373500087
140000;10;0.4616915422885572
140000;11;0.5585874799357945
140000;12;0.4054172127566623
140000;13;0.43213038416763677
140000;14;0.555079254311634
140000;15;0.5264252623617283
140000;16;0.4578194375925012
140000;17;0.52071448611241
140000;18;0.42679748581940824
140000;19;0.5010799136069114
150000;0;0.4717231682549602
150000;1;0.535229992023398
150000;2;0.5664571803770754
150000;3;0.49711886730325977
150000;4;0.547159554226692
150000;5;0.513389441469013
150000;6;0.4560144982254776
150000;7;0.5705243268776571
150000;8;0.5002070736353847
150000;9;0.5081622349377314
150000;10;0.5477054235443497
150000;11;0.44515701017249004
150000;12;0.5134330896106104
150000;13;0.5671487603305785
150000;14;0.5059483914209115
150000;15;0.5493495861002456
150000;16;0.5748143917761279
150000;17;0.520334309839738
150000;18;0.45242732993706924
150000;19;0.5142200272479565
160000;0;0.5237442735602095
160000;1;0.5628351648351648
160000;2;0.46800073099415207
160000;3;0.5451042997020008
160000;4;0.5276289764298665
160000;5;0.5153545842389117
160000;6;0.4671470266326158
160000;7;0.48790199664685263
160000;8;0.5943418121054586
160000;9;0.4874191092500952
160000;10;0.5659697666195191
160000;11;0.4961061604029446
160000;12;0.5449187164865095
160000;13;0.5238728418296376
160000;14;0.5129186027880147
160000;15;0.4443538312048862
160000;16;0.5296806486307604
160000;17;0.5658697189322963
160000;18;0.4422970639032815
160000;19;0.5604701041757857
170000;0;0.5634352902483144
170000;1;0.6016770568092019
170000;2;0.4580854335182833
170000;3;0.48862664004563605
170000;4;0.48175618672665915
170000;5;0.5437628947786066
170000;6;0.48981415296640457
170000;7;0.5228521287959713
170000;8;0.5850337232135234
170000;9;0.4845153079261826
170000;10;0.5151093738254529
170000;11;0.5065419869899468
170000;12;0.5933414148411118
170000;13;0.5527546987174317
170000;14;0.5305845915602013
170000;15;0.5535584457549075
170000;16;0.6105220955096222
170000;17;0.5196799635977551
170000;18;0.4780925137793902
170000;19;0.5159238066556242
180000;0;0.6135975401434917
180000;1;0.6233405639913232
180000;2;0.636992374534492
180000;3;0.6355272469922152
180000;4;0.6295127935506485
180000;5;0.5530833782431288
180000;6;0.496921906342948
180000;7;0.564380548354152
180000;8;0.5674565560821485
180000;9;0.6266027038813781
180000;10;0.6223146223146223
180000;11;0.6207552060831245
180000;12;0.5661150512214342
180000;13;0.663710273466371
180000;14;0.5109530583214794
180000;15;0.5125936496610775
180000;16;0.5262618123214416
180000;17;0.5353603100081973
180000;18;0.5441187608876771
180000;19;0.5544493324071931
190000;0;0.5320449754040759
190000;1;0.5763550548112059
190000;2;0.48779073513304555
190000;3;0.5218140464539252
190000;4;0.5729962915310679
190000;5;0.4999339672477549
190000;6;0.4487050317074616
190000;7;0.5342978122794636
190000;8;0.5093857229361501
