Taille_mat;Run_ID;Acc
10000;0;0.4677627337201805
10000;1;0.4366536262413482
10000;2;0.3875534188034188
10000;3;0.4737185765589291
10000;4;0.4757377049180328
10000;5;0.5150869719559815
10000;6;0.5262966993108451
10000;7;0.48691275167785236
10000;8;0.43983025159139133
10000;9;0.5123587570621468
10000;10;0.3375203535705978
10000;11;0.4054205085219335
10000;12;0.3085920884729902
10000;13;0.4575843582466099
10000;14;0.3620259481037924
10000;15;0.3959072305593452
10000;16;0.4089627959413754
10000;17;0.34762817441303306
10000;18;0.38869541923386014
10000;19;0.49320190346702925
20000;0;0.46094774302303804
20000;1;0.6576696953500801
20000;2;0.4729054573405073
20000;3;0.4866521653154044
20000;4;0.44302430243024304
20000;5;0.5001016053647632
20000;6;0.4594846900672143
20000;7;0.6106699751861042
20000;8;0.4591417910447761
20000;9;0.5838671411625148
20000;10;0.5425485008818343
20000;11;0.4481063364894392
20000;12;0.5061703002879473
20000;13;0.6637001078748651
20000;14;0.45155963302752294
20000;15;0.5877716742297587
20000;16;0.6476315789473684
20000;17;0.45489833641404803
20000;18;0.5246216158601578
20000;19;0.5915865384615384
30000;0;0.9135904310167045
30000;1;0.9085315832649713
30000;2;0.7374729482270684
30000;3;0.77434015032337
30000;4;0.7157860720633382
30000;5;0.9840071079520213
30000;6;0.7693643626259118
30000;7;0.8094281015896218
30000;8;1.0247513300948417
30000;9;0.7892392659896669
30000;10;0.8627069133398247
30000;11;0.6462436177972283
30000;12;0.6966504167321906
30000;13;0.8593598448108632
30000;14;0.6289933267073691
30000;15;0.8255683935892657
30000;16;0.6769559902200489
30000;17;0.7835160948001415
30000;18;0.8475224794337096
30000;19;0.660799522673031
40000;0;0.9057116953762466
40000;1;0.8597246127366609
40000;2;0.79464404083256
40000;3;0.8839404217667011
40000;4;0.8337738211155933
40000;5;0.7285766378995989
40000;6;0.7632751814593149
40000;7;0.8259611409673419
40000;8;0.8683181225554107
40000;9;0.7758219000776598
40000;10;0.7628865979381443
40000;11;0.8454160789844852
40000;12;0.8162876208634073
40000;13;0.840084092501752
40000;14;0.907906694940927
40000;15;0.9452767702255165
40000;16;0.8927613941018767
40000;17;0.8714742657749346
40000;18;0.814512841418671
40000;19;0.7920190274841438
50000;0;0.9386041849392307
50000;1;0.9202702702702703
50000;2;0.8991717680950666
50000;3;0.7959834236531719
50000;4;0.8122086089125014
50000;5;0.8765504329510883
50000;6;0.9928429423459244
50000;7;1.0848660391020999
50000;8;0.8794317915003522
50000;9;0.9513589027178054
50000;10;1.0487190256194876
50000;11;0.8566037735849057
50000;12;0.9063520871143376
50000;13;0.8645124062319677
50000;14;0.8959454610692501
50000;15;0.9729835043512144
50000;16;0.9043824701195219
50000;17;0.8918918918918919
50000;18;0.8626209120221097
50000;19;0.8158353299934655
60000;0;0.9956597222222222
60000;1;0.8621629239875975
60000;2;1.025595171565888
60000;3;0.9349908294273487
60000;4;1.0752284977736115
60000;5;1.0429643100704706
60000;6;0.992
60000;7;0.9553357626236335
60000;8;1.0659851301115242
60000;9;0.9111309701122033
60000;10;0.9601339332426494
60000;11;0.9937188650638943
60000;12;0.9299685821424952
60000;13;1.1156231003039514
60000;14;1.0869462212745795
60000;15;0.9335639434326991
60000;16;1.021826280623608
60000;17;0.97773042088439
60000;18;0.9984766050054407
60000;19;1.0571428571428572
70000;0;0.9002672903441363
70000;1;1.0348535765722515
70000;2;1.0260853008377762
70000;3;1.1527272727272728
70000;4;1.0883570635161062
70000;5;1.138601309951405
70000;6;0.9510279714109239
70000;7;1.0079491255961843
70000;8;0.9601781737193764
70000;9;0.9922666175658258
70000;10;1.0495666569286202
70000;11;1.031782500478652
70000;12;0.9926321606188985
70000;13;0.9841124908692477
70000;14;1.1372797298723225
70000;15;1.0238434501757385
70000;16;0.873419773095624
70000;17;1.0560454634528709
70000;18;1.0394444980229531
70000;19;1.0719045251118846
80000;0;1.0785385750238654
80000;1;0.9554120541205412
80000;2;1.0486878744409756
80000;3;1.206484807300262
80000;4;1.0008052826542115
80000;5;1.082107096212451
80000;6;1.1601941747572815
80000;7;1.143961708394698
80000;8;0.9535793754315968
80000;9;1.0681564245810056
80000;10;1.1649793775778028
80000;11;1.0639500042804555
80000;12;1.100212464589235
80000;13;1.1293048614266243
80000;14;1.1205481922279326
80000;15;1.0137030995106036
80000;16;0.9351392024078254
80000;17;1.0
80000;18;1.0454239569313593
80000;19;1.021031876437726
90000;0;0.9691482693780904
90000;1;1.0092834348709023
90000;2;1.032420802730173
90000;3;1.0123672341044667
90000;4;1.1270754029318863
90000;5;1.1823279524214103
90000;6;0.9625121040254531
90000;7;0.9715163362189333
90000;8;1.017325827911397
90000;9;0.9702293801854563
90000;10;0.9777965148960089
90000;11;1.0900830330565565
90000;12;1.1281718686663964
90000;13;1.0322676359320526
90000;14;0.9813130244693604
90000;15;1.043491301739652
90000;16;1.1297288520863777
90000;17;1.1630589218554117
90000;18;1.068160884249309
90000;19;1.0845608292416804
100000;0;1.109361580303464
100000;1;1.0224274406332454
100000;2;1.2059441375554345
100000;3;1.1390358612580835
100000;4;1.2713254593175853
100000;5;1.1558538404175989
100000;6;1.1084888793535006
100000;7;1.1669929227525975
100000;8;1.1453484075962461
100000;9;1.226751088246933
100000;10;1.055498808307797
100000;11;1.1359472334188347
100000;12;1.067419599201157
100000;13;1.1450099726675038
100000;14;1.0163934426229508
100000;15;1.1033599088838268
100000;16;1.1248185776487662
100000;17;1.1137457785442264
100000;18;1.151560178306092
100000;19;1.1634016362681079
110000;0;1.0766316835372292
110000;1;1.2146710572409445
110000;2;1.2271375990939977
110000;3;1.3239404352806414
110000;4;1.222034256713893
110000;5;1.1926119556992503
110000;6;1.2239322273208613
110000;7;1.2277459103462927
110000;8;1.1899924497220125
110000;9;1.1994603569946036
110000;10;1.2162048404068748
110000;11;1.1681827370123308
110000;12;1.2245373640344681
110000;13;1.1570341697810997
110000;14;1.3524455885794524
110000;15;1.1246107939802803
110000;16;1.0861420874577121
110000;17;1.280050206733609
110000;18;1.2395967395967395
110000;19;1.2748731524376793
120000;0;1.1952374936836787
120000;1;1.0363656279095241
120000;2;1.03835601404741
120000;3;1.1627035330261137
120000;4;1.2221791642446553
120000;5;1.1667180467353104
120000;6;1.256757654247194
120000;7;1.196900695762176
120000;8;1.1823180256169947
120000;9;1.1832051522541112
120000;10;1.225106823773145
120000;11;1.2338136532568298
120000;12;1.1344044122055033
120000;13;1.1631323375745282
120000;14;1.107903981264637
120000;15;1.1935036266162093
120000;16;1.1719930632974112
120000;17;1.0941312518068806
120000;18;1.0937518062539737
120000;19;1.1265031551375164
130000;0;1.0884291762688247
130000;1;1.2039243582903552
130000;2;1.128465855420348
130000;3;1.3392904246900554
130000;4;1.1997991374726769
130000;5;1.2170551926649487
130000;6;1.1950688478286453
130000;7;1.1343908842093504
130000;8;1.043199095952332
130000;9;1.3501529051987768
130000;10;1.0964798617859843
130000;11;1.078430331350892
130000;12;1.3468399761257377
130000;13;1.15621975519499
130000;14;1.1884948501872659
130000;15;1.132177500278738
130000;16;1.1531997047299982
130000;17;1.2292095387967559
130000;18;1.12285066622436
130000;19;1.1364221364221365
140000;0;1.2143947655398037
140000;1;1.1389996931574102
140000;2;1.049625335783967
140000;3;1.0989292939260868
140000;4;1.231517832457838
140000;5;1.2954862726849699
140000;6;1.3710064635272392
140000;7;1.3566425047207162
140000;8;1.1363845094137457
140000;9;1.1603626133166614
140000;10;0.9941081949651848
140000;11;1.2107637945093777
140000;12;1.1170628949744208
140000;13;1.2521504469556417
140000;14;1.1052004763795156
140000;15;1.149048134963628
140000;16;1.2897098847646071
140000;17;1.2105005706831893
140000;18;1.1985147715654092
140000;19;1.1495225806451612
150000;0;1.1779392402594235
150000;1;1.1441834028040925
150000;2;1.0975510018628742
150000;3;1.2293755407399867
150000;4;1.2701651067409823
150000;5;1.1842918076187674
150000;6;1.181280258203335
150000;7;1.116937161880982
150000;8;1.081724956338722
150000;9;1.1689329784660054
150000;10;1.2364231970108
150000;11;1.3458131372221294
150000;12;1.2711677103615218
150000;13;1.2941176470588236
150000;14;1.145485584218513
150000;15;1.2035274774550346
150000;16;1.1937141727614153
150000;17;1.2696977660972404
150000;18;1.2868786958606362
150000;19;1.1014043406894036
160000;0;1.2160018993352326
160000;1;1.2357170430418838
160000;2;1.3436696573797156
160000;3;1.220813271678505
160000;4;1.2610301359070317
160000;5;1.5499001391999032
160000;6;1.2080856684592887
160000;7;1.242853676292162
160000;8;1.2897360999194198
160000;9;1.2109419330433138
160000;10;1.2016234984984986
160000;11;1.3453638035198319
160000;12;1.1646807349463344
160000;13;1.2294287085933748
160000;14;1.3278544021570051
160000;15;1.449128564961521
160000;16;1.3769019839776333
160000;17;1.3089189879887555
160000;18;1.3261353632644606
160000;19;1.3087851995707058
170000;0;1.3380522333414693
170000;1;1.1100311829263354
170000;2;1.264765596160945
170000;3;1.2932905539303576
170000;4;1.1811600448159958
170000;5;1.2453430258973195
170000;6;1.4588322954920432
170000;7;1.246815866084425
170000;8;1.2343510762856886
170000;9;1.2640073783721466
170000;10;1.1329255187236504
170000;11;1.165787682885335
170000;12;1.32409062364137
170000;13;1.25670533217184
170000;14;1.3002229495754472
170000;15;1.0952171654613019
170000;16;1.3124251855398612
170000;17;1.2278815571383774
170000;18;1.2199029774355779
170000;19;1.2089269174789397
180000;0;1.2797719782666785
180000;1;1.2612359550561798
180000;2;1.1905373492977587
180000;3;1.3023930384336475
180000;4;1.3250945310338467
180000;5;1.3644176439865154
180000;6;1.2369146005509641
180000;7;1.2049142521699023
180000;8;1.2822846943328872
180000;9;1.217214503558116
180000;10;1.2803992336140444
180000;11;1.3729574773053035
180000;12;1.236488812392427
180000;13;1.1659025439201525
180000;14;1.293016558675306
180000;15;1.2227044506850482
180000;16;1.6564445469218354
180000;17;1.165240663395645
180000;18;1.2505330954349623
180000;19;1.2354256233877903
190000;0;1.3153802719020111
190000;1;1.2667949468752615
190000;2;1.293800999700944
190000;3;1.4324771770493354
190000;4;1.2100047946300143
190000;5;1.2168113146898103
190000;6;1.3086163685074756
190000;7;1.0806837240837883
190000;8;1.2207352466946146
190000;9;1.2323594042483925
190000;10;1.4715972593420477
190000;11;1.2605202913631635
190000;12;1.22696702050077
190000;13;1.363038977405707
190000;14;1.4561715632062318
190000;15;1.2122328076214874
190000;16;1.1983222538778093
190000;17;1.3430902962568743
190000;18;1.1694921799575209
190000;19;1.3692015552943304
200000;0;1.3841891072820158
200000;1;1.2819052964997393
200000;2;1.324934731258547
200000;3;1.2710503299674007
200000;4;1.28082685682237
200000;5;1.3169666762779586
200000;6;1.265616340748951
200000;7;1.276735085057104
200000;8;1.481831664812755
200000;9;1.3237279012959053
200000;10;1.1624913645784096
200000;11;1.3224138644165944
200000;12;1.2950945841941102
200000;13;1.3123178590485571
200000;14;1.274749810613612
200000;15;1.403881619390533
200000;16;1.2207712867506681
200000;17;1.238025169409487
200000;18;1.2577003265017113
200000;19;1.2986717575856046
210000;0;1.2347470507346023
210000;1;1.2307831042816435
210000;2;1.4251524517584162
210000;3;1.23287324757913
210000;4;1.2814436474255455
210000;5;1.1992900073811115
210000;6;1.4371577794625559
210000;7;1.3785705628055431
210000;8;1.2032655076347991
210000;9;1.4462340524731911
210000;10;1.1616055014638795
210000;11;1.267166784268578
210000;12;1.3712023790387398
210000;13;1.2296298965728494
210000;14;1.165812491458248
210000;15;1.335303095526944
210000;16;1.0593622900431556
210000;17;1.3644579517735034
210000;18;1.4843607256275286
210000;19;1.4192837236387836
220000;0;1.3859134262655906
220000;1;1.2581855149688004
220000;2;1.2972963203932626
220000;3;1.3009641873278237
220000;4;1.234852915878204
220000;5;1.238645775814467
220000;6;1.1782994090610637
220000;7;1.2565556839267584
220000;8;1.2041131277887744
220000;9;1.2366399062812252
220000;10;1.4278155706727136
220000;11;1.3940959409594096
220000;12;1.29113605295345
220000;13;1.3301830850196428
220000;14;1.4801022722586499
220000;15;1.3373202176019077
220000;16;1.4450036234801513
220000;17;1.3480694110576923
220000;18;1.3406170626027192
220000;19;1.4131427671470194
230000;0;1.3367292225201073
230000;1;1.3394584139264991
230000;2;1.3657280596033745
230000;3;1.2810016442861059
230000;4;1.298167048531556
230000;5;1.5180854950675922
230000;6;1.3183036029048862
230000;7;1.3949714626776588
230000;8;1.4373294384440942
230000;9;1.599238763204037
230000;10;1.4133721369718044
230000;11;1.3997230124270101
230000;12;1.4835164835164836
230000;13;1.3234825694567334
230000;14;1.3914418604651162
230000;15;1.2188722294654497
230000;16;1.423486867148839
230000;17;1.348539487919221
230000;18;1.3151971300953118
230000;19;1.3404667168512743
240000;0;1.3976704301843648
240000;1;1.2722128268505268
240000;2;1.3870647471810509
240000;3;1.647004336659509
240000;4;1.417781160523359
240000;5;1.3974707059159759
240000;6;1.2863108743546743
240000;7;1.2997740563530038
240000;8;1.2784495718674422
240000;9;1.3366820433965487
240000;10;1.285930309007232
240000;11;1.5799507249888929
240000;12;1.2392447570170437
240000;13;1.2797042658989792
240000;14;1.6022773818300975
240000;15;1.3022837738864106
240000;16;1.295340905327991
240000;17;1.1822055668046783
240000;18;1.3708778692833363
240000;19;1.5055228418581381
250000;0;1.3715508237593073
250000;1;1.3532677348580546
250000;2;1.4569107436833442
250000;3;1.2476707122716686
250000;4;1.394860373479527
250000;5;1.3708118665185036
250000;6;1.3977818980909216
250000;7;1.4585811537083482
250000;8;1.4625637709276424
250000;9;1.2729916507708183
250000;10;1.2235580535601576
250000;11;1.3758618358794106
250000;12;1.3206059819632778
250000;13;1.3110789049919485
250000;14;1.366165514464058
250000;15;1.1507193939565254
250000;16;1.4075930984405796
250000;17;1.257692782995551
250000;18;1.443325651480234
250000;19;1.2081255935422601
260000;0;1.3581767189968086
260000;1;1.500534226084479
260000;2;1.384691228185493
260000;3;1.3379485550968562
260000;4;1.3035487763373659
260000;5;1.3231580930846052
260000;6;1.1702033107432508
260000;7;1.5195845055182862
260000;8;1.1610129791396842
260000;9;1.314078971991766
260000;10;1.2737936872656912
260000;11;1.2675471584584375
260000;12;1.4314544898583224
260000;13;1.2129203132197144
260000;14;1.5409824073735416
260000;15;1.4544324772162387
260000;16;1.31223720683963
260000;17;1.2981666923432444
260000;18;1.463831561392537
260000;19;1.2420258239490596
270000;0;1.434068083996348
270000;1;1.2406205923836389
270000;2;1.6213824884792627
270000;3;1.301992362118476
270000;4;1.2831135488388377
270000;5;1.3538556256733878
270000;6;1.533633225232765
270000;7;1.2149506892455593
270000;8;1.6541918982961599
270000;9;1.3658809279791297
270000;10;1.4538842975206612
270000;11;1.597529967308391
270000;12;1.2818046690565708
270000;13;1.3600940128649184
270000;14;1.3892661970496256
270000;15;1.4474723538704581
270000;16;1.260135812727429
270000;17;1.2781539713447063
270000;18;1.2798649710444374
270000;19;1.4275049498523158
280000;0;1.3678133626190971
280000;1;1.5642035233019924
280000;2;1.415934369815031
280000;3;1.6635861521244721
280000;4;1.4827697158853246
280000;5;1.3764336917562725
280000;6;1.4165001690591092
280000;7;1.3148539146313627
280000;8;1.349824253075571
280000;9;1.3839569944140788
280000;10;1.423369162342476
280000;11;1.4911179420805696
280000;12;1.416674352116573
280000;13;1.4084476909440997
280000;14;1.4716420770262502
280000;15;1.542475565671442
280000;16;1.6404898366024705
280000;17;1.2543687734770537
280000;18;1.2709396287818198
280000;19;1.3374448572091944
290000;0;1.3960880195599021
290000;1;1.3293791574279379
290000;2;1.439884722764252
290000;3;1.5005631335252159
290000;4;1.3066717519819109
290000;5;1.3882890966453443
290000;6;1.2930393055480671
290000;7;1.5031024757129428
290000;8;1.2837642524490123
290000;9;1.4726435369972368
290000;10;1.227862683357653
290000;11;1.3907849334531852
290000;12;1.239027666554726
290000;13;1.2445574612729962
290000;14;1.3667683013706438
290000;15;1.3973488710852149
290000;16;1.2164650384234954
290000;17;1.5606676862005011
290000;18;1.3301533597714856
290000;19;1.5668877201006175
300000;0;1.2944343302990897
300000;1;1.4856571445628488
300000;2;1.4094642048028998
300000;3;1.328750300344395
300000;4;1.3676733258223186
300000;5;1.516946053032612
300000;6;1.2818987276567249
300000;7;1.4176944768849518
300000;8;1.2666310378174785
300000;9;1.7168333908244222
300000;10;1.39040674935747
300000;11;1.5486169451445284
300000;12;1.4457806826434279
300000;13;1.3113160321433277
300000;14;1.2691503467972256
300000;15;1.542186967434078
300000;16;1.4854354443980182
300000;17;1.3050580800797127
300000;18;1.4235334496467695
300000;19;1.2546889180195624
310000;0;1.2860791826309068
310000;1;1.2911879321181647
310000;2;1.3283585950028451
310000;3;1.4487165021156558
310000;4;1.266073365545804
310000;5;1.2704895727679786
310000;6;1.4764546918123276
310000;7;1.471673782846663
310000;8;1.2957487069509273
310000;9;1.4691478101667763
310000;10;1.4323924806158308
310000;11;1.3790075720960207
310000;12;1.262618315918869
310000;13;1.5233589416545545
310000;14;1.5817728224713563
310000;15;1.2716850315711279
310000;16;1.2819379961060355
310000;17;1.4947610454624833
310000;18;1.2872396420783518
310000;19;1.501447156848414
320000;0;1.26371736378186
320000;1;1.2611266061169515
320000;2;1.2836483633804867
320000;3;1.3554098024647074
320000;4;1.305924463095532
320000;5;1.4400468192830116
320000;6;1.2979146221786064
320000;7;1.4622166943062465
320000;8;1.2355029309418717
